order_number,order_time,product_code,store_number,quantity_ordered,price,discount,margin,status,fulfillment_time,returned,payment_type
1297,2018-11-23 03:18:47.646987,LAM,163,2,42.42,0.0,0.44,SHIPPED,53,false,CASH
1298,2018-11-23 08:35:47.646987,DAS,158,4,99.99,0.0,0.72,SHIPPED,59,false,CASH
1299,2018-11-23 11:13:47.646987,QRT,412,2,28.99,0.0,0.35,SHIPPED,48,false,CASH
1300,2018-11-23 13:51:47.646987,DAS,191,3,28.99,0.0,0.23,SHIPPED,56,false,CASH
1301,2018-11-23 16:52:47.646987,HRE,412,1,1.75,0.0,0.08,SHIPPED,57,false,CASH
1302,2018-11-23 16:55:47.646987,QRT,163,4,28.99,0.0,0.6,SHIPPED,40,false,CASH
1303,2018-11-23 18:37:47.646987,DAS,158,1,1.75,0.0,0.57,SHIPPED,60,false,CASH
1304,2018-11-23 18:54:47.646987,QRT,163,4,1.75,0.0,0.12,SHIPPED,56,false,CASH
1305,2018-11-23 20:15:47.646987,PXC,191,1,42.42,0.0,0.07,SHIPPED,41,false,INVOICE
1306,2018-11-23 20:55:47.646987,HRE,158,5,1.75,0.2,0.1,SHIPPED,61,false,CASH
1307,2018-11-24 02:20:47.646987,HRE,191,2,4.99,0.0,0.78,SHIPPED,52,false,CASH
1308,2018-11-24 05:29:47.646987,BGT,182,3,8.49,0.0,0.6,SHIPPED,44,false,CASH
1309,2018-11-24 06:06:47.646987,DAS,177,1,99.99,0.0,-0.06,SHIPPED,45,false,CASH
1310,2018-11-24 11:32:47.646987,PXC,177,3,1.75,0.0,0.44,SHIPPED,40,false,INVOICE
1311,2018-11-24 13:03:47.646987,LAM,191,3,8.49,0.0,0.57,SHIPPED,57,false,CASH
1312,2018-11-24 18:53:47.646987,QWE,158,2,4.99,0.0,0.76,SHIPPED,56,false,CASH
1313,2018-11-24 22:07:47.646987,DAS,158,1,4.99,0.0,0.45,SHIPPED,42,false,CASH
1314,2018-11-25 03:53:47.646987,QWE,158,2,4.99,0.1,0.7,SHIPPED,48,false,CASH
1315,2018-11-25 09:50:47.646987,PXC,412,7,8.49,0.0,0.74,SHIPPED,29,false,CASH
1316,2018-11-25 11:09:47.646987,QRT,182,1,42.42,0.0,0.39,SHIPPED,53,false,CASH
1317,2018-11-25 14:59:47.646987,BGT,158,3,42.42,0.0,0.14,SHIPPED,52,false,CASH
1318,2018-11-25 17:26:47.646987,PXC,163,7,42.42,0.0,0.29,SHIPPED,44,false,CASH
1319,2018-11-26 00:05:47.646987,BGT,158,2,11.5,0.0,0.6,SHIPPED,43,false,CASH
1320,2018-11-26 03:50:47.646987,QWE,412,1,99.99,0.0,0.46,PROCESSING,48,false,INVOICE
1321,2018-11-26 04:27:47.646987,LAM,177,5,28.99,0.0,-0.01,SHIPPED,52,false,CASH
1322,2018-11-26 07:32:47.646987,LAM,182,1,8.49,0.0,0.69,SHIPPED,49,false,CASH
1323,2018-11-26 14:16:47.646987,QWE,412,4,1.75,0.0,0.02,SHIPPED,45,false,INVOICE
1324,2018-11-26 14:47:47.646987,LAM,177,2,1.75,0.0,0.52,SHIPPED,38,false,CASH
1325,2018-11-26 17:26:47.646987,QWE,163,6,8.49,0.0,0.18,SHIPPED,52,false,CASH
1326,2018-11-26 22:24:47.646987,LAM,182,7,99.99,0.0,0.31,SHIPPED,58,false,CASH
1327,2018-11-26 22:39:47.646987,QRT,158,1,28.99,0.0,-0.07,SHIPPED,48,false,CASH
1328,2018-11-27 01:58:47.646987,QRT,182,2,4.99,0.0,0.63,SHIPPED,26,false,CASH
1329,2018-11-27 05:39:47.646987,QRT,191,5,4.99,0.0,0.36,SHIPPED,55,false,CASH
1330,2018-11-27 08:00:47.646987,PXC,158,2,1.75,0.0,0.71,SHIPPED,58,false,CASH
1331,2018-11-27 15:12:47.646987,DAS,182,4,28.99,0.0,-0.02,SHIPPED,45,false,CASH
1332,2018-11-27 21:13:47.646987,HRE,163,7,99.99,0.0,0.56,SHIPPED,48,false,CASH
1333,2018-11-27 23:23:47.646987,QRT,163,4,42.42,0.0,0.64,SHIPPED,38,false,CASH
1334,2018-11-28 02:40:47.646987,QWE,177,1,8.49,0.0,0.11,SHIPPED,46,false,CASH
1335,2018-11-28 07:22:47.646987,HRE,412,1,1.75,0.0,0.12,SHIPPED,45,false,CASH
1336,2018-11-28 11:32:47.646987,QRT,191,5,42.42,0.0,-0.08,SHIPPED,51,false,CASH
1337,2018-11-28 17:48:47.646987,HRE,158,2,11.5,0.0,0.8,SHIPPED,46,false,CASH
1338,2018-11-28 20:22:47.646987,QRT,191,7,8.49,0.0,0.62,SHIPPED,51,false,INVOICE
1339,2018-11-29 01:51:47.646987,QWE,182,1,11.5,0.0,0.0,SHIPPED,51,false,CASH
1340,2018-11-29 04:54:47.646987,LAM,177,1,4.99,0.0,0.39,SHIPPED,42,false,CASH
1341,2018-11-29 10:33:47.646987,QRT,177,7,28.99,0.0,0.04,SHIPPED,48,false,CREDIT
1342,2018-11-29 16:07:47.646987,QRT,177,4,28.99,0.0,0.03,SHIPPED,46,false,CASH
1343,2018-11-29 19:14:47.646987,PXC,177,3,1.75,0.0,0.27,SHIPPED,40,false,CASH
1344,2018-11-30 01:28:47.646987,QWE,191,4,4.99,0.0,0.41,SHIPPED,47,false,CASH
1345,2018-11-30 08:59:47.646987,HRE,412,4,1.75,0.0,0.01,SHIPPED,57,false,CASH
1346,2018-11-30 13:06:47.646987,QRT,177,3,11.5,0.0,0.46,PROCESSING,42,false,CASH
1347,2018-11-30 13:51:47.646987,HRE,158,3,11.5,0.0,0.17,SHIPPED,39,false,CASH
1348,2018-11-30 16:06:47.646987,BGT,158,1,99.99,0.0,0.3,SHIPPED,45,false,CASH
1349,2018-11-30 20:08:47.646987,QRT,182,5,4.99,0.0,0.48,SHIPPED,41,false,CASH
1350,2018-12-01 03:38:47.646987,HRE,191,3,28.99,0.0,0.66,SHIPPED,36,false,CASH
1351,2018-12-01 06:16:47.646987,PXC,412,4,1.75,0.0,0.58,SHIPPED,55,false,CASH
1352,2018-12-01 10:18:47.646987,QRT,177,2,11.5,0.0,-0.01,SHIPPED,49,false,CASH
1353,2018-12-01 17:10:47.646987,BGT,182,4,42.42,0.0,-0.06,SHIPPED,35,false,CASH
1354,2018-12-01 18:48:47.646987,QWE,163,6,1.75,0.0,0.03,SHIPPED,49,false,CASH
1355,2018-12-02 01:41:47.646987,HRE,163,1,11.5,0.0,0.04,SHIPPED,58,false,INVOICE
1356,2018-12-02 04:02:47.646987,QRT,158,5,1.75,0.0,0.2,SHIPPED,57,false,CASH
1357,2018-12-02 08:35:47.646987,QRT,182,7,99.99,0.1,0.31,CANCELED,61,false,CASH
1358,2018-12-02 13:03:47.646987,PXC,163,3,99.99,0.0,0.8,SHIPPED,44,false,CREDIT
1359,2018-12-02 20:54:47.646987,QWE,182,6,4.99,0.0,0.03,SHIPPED,47,false,CASH
1360,2018-12-03 04:31:47.646987,HRE,412,2,11.5,0.0,0.49,SHIPPED,54,false,CASH
1361,2018-12-03 06:42:47.646987,QRT,182,6,42.42,0.0,0.13,SHIPPED,57,false,CASH
1362,2018-12-03 12:47:47.646987,PXC,177,2,42.42,0.0,0.5,SHIPPED,44,true,CASH
1363,2018-12-03 15:58:47.646987,LAM,163,6,42.42,0.0,-0.1,SHIPPED,51,false,CASH
1364,2018-12-03 17:37:47.646987,LAM,412,3,8.49,0.0,0.75,SHIPPED,45,false,CASH
1365,2018-12-03 18:19:47.646987,QRT,158,6,42.42,0.0,0.77,SHIPPED,59,true,CASH
1366,2018-12-03 23:04:47.646987,LAM,163,2,4.99,0.0,0.25,SHIPPED,56,false,CASH
1367,2018-12-04 02:22:47.646987,QRT,158,2,28.99,0.0,0.78,SHIPPED,57,false,CASH
1368,2018-12-04 07:48:47.646987,HRE,163,5,4.99,0.1,0.14,SHIPPED,52,false,CASH
1369,2018-12-04 15:38:47.646987,LAM,412,3,42.42,0.2,0.59,SHIPPED,47,false,CASH
1370,2018-12-04 22:47:47.646987,LAM,182,3,8.49,0.0,0.04,SHIPPED,49,false,CASH
1371,2018-12-05 04:31:47.646987,HRE,158,1,42.42,0.0,0.18,SHIPPED,39,false,CASH
1372,2018-12-05 09:01:47.646987,PXC,177,7,4.99,0.0,0.57,SHIPPED,50,false,CASH
1373,2018-12-05 14:32:47.646987,PXC,163,5,99.99,0.0,0.45,SHIPPED,58,false,CASH
1374,2018-12-05 22:14:47.646987,BGT,177,3,28.99,0.2,0.45,SHIPPED,45,false,CASH
1375,2018-12-06 05:37:47.646987,BGT,163,6,8.49,0.0,0.19,SHIPPED,53,true,CASH
1376,2018-12-06 08:16:47.646987,LAM,191,2,99.99,0.0,0.72,SHIPPED,52,false,CASH
1377,2018-12-06 14:44:47.646987,QRT,191,5,1.75,0.0,-0.0,SHIPPED,49,false,CASH
1378,2018-12-06 16:00:47.646987,QRT,191,5,99.99,0.0,0.64,SHIPPED,34,false,CASH
1379,2018-12-06 18:07:47.646987,HRE,158,2,8.49,0.0,-0.06,SHIPPED,41,false,CASH
1380,2018-12-06 19:18:47.646987,LAM,177,1,99.99,0.0,-0.09,SHIPPED,34,false,INVOICE
1381,2018-12-07 01:24:47.646987,LAM,182,5,11.5,0.0,0.79,SHIPPED,44,false,CASH
1382,2018-12-07 03:02:47.646987,HRE,163,5,4.99,0.1,0.23,SHIPPED,48,false,CASH
1383,2018-12-07 05:27:47.646987,LAM,182,3,4.99,0.0,0.03,SHIPPED,56,false,CASH
1384,2018-12-07 07:17:47.646987,QWE,163,4,42.42,0.0,0.24,SHIPPED,39,false,CASH
1385,2018-12-07 12:45:47.646987,BGT,191,5,42.42,0.0,0.65,PROCESSING,36,false,CASH
1386,2018-12-07 19:59:47.646987,LAM,182,5,42.42,0.0,0.57,SHIPPED,44,false,CASH
1387,2018-12-07 22:55:47.646987,PXC,182,5,42.42,0.0,0.21,SHIPPED,39,false,INVOICE
1388,2018-12-08 06:42:47.646987,HRE,182,3,28.99,0.0,0.7,SHIPPED,56,false,CASH
1389,2018-12-08 07:11:47.646987,BGT,191,5,8.49,0.0,0.42,SHIPPED,57,false,CASH
1390,2018-12-08 10:01:47.646987,HRE,412,5,42.42,0.0,0.39,SHIPPED,50,false,CREDIT
1391,2018-12-08 16:34:47.646987,PXC,412,2,99.99,0.0,-0.07,SHIPPED,50,false,CASH
1392,2018-12-08 17:06:47.646987,QRT,191,4,8.49,0.15,0.13,SHIPPED,26,false,CASH
1393,2018-12-08 17:19:47.646987,QWE,182,6,8.49,0.0,0.02,SHIPPED,45,false,CASH
1394,2018-12-08 23:27:47.646987,QRT,163,4,4.99,0.0,0.07,SHIPPED,39,false,CASH
1395,2018-12-09 03:52:47.646987,QWE,177,3,4.99,0.0,0.51,SHIPPED,59,false,CASH
1396,2018-12-09 06:53:47.646987,DAS,182,7,1.75,0.0,0.36,SHIPPED,50,true,CASH
1397,2018-12-09 14:33:47.646987,QRT,182,5,4.99,0.0,0.22,SHIPPED,56,false,CASH
1398,2018-12-09 17:11:47.646987,LAM,191,6,4.99,0.0,0.08,SHIPPED,46,false,CASH
1399,2018-12-09 22:53:47.646987,QRT,177,7,11.5,0.0,0.58,SHIPPED,45,false,CASH
1400,2018-12-10 06:05:47.646987,DAS,412,7,1.75,0.0,0.59,SHIPPED,40,false,CASH
1401,2018-12-10 07:40:47.646987,QWE,177,5,28.99,0.0,0.3,SHIPPED,40,false,CASH
1402,2018-12-10 13:50:47.646987,BGT,177,3,28.99,0.0,0.64,SHIPPED,60,false,CASH
1403,2018-12-10 16:08:47.646987,QWE,191,6,11.5,0.0,0.64,SHIPPED,51,false,CASH
1404,2018-12-10 19:03:47.646987,DAS,182,4,28.99,0.0,0.29,SHIPPED,53,false,CASH
1405,2018-12-11 00:32:47.646987,HRE,412,4,99.99,0.0,0.8,SHIPPED,57,true,CASH
1406,2018-12-11 06:15:47.646987,PXC,158,1,42.42,0.0,0.72,SHIPPED,36,false,INVOICE
1407,2018-12-11 12:53:47.646987,DAS,163,4,4.99,0.0,0.38,SHIPPED,51,false,CREDIT
1408,2018-12-11 15:59:47.646987,LAM,182,4,99.99,0.0,0.04,CANCELED,47,false,CASH
1409,2018-12-11 16:32:47.646987,LAM,158,3,8.49,0.0,0.01,SHIPPED,45,false,CASH
1410,2018-12-11 23:08:47.646987,LAM,177,3,99.99,0.0,-0.05,SHIPPED,48,false,CASH
1411,2018-12-11 23:48:47.646987,QRT,158,6,99.99,0.0,0.5,SHIPPED,46,false,CASH
1412,2018-12-12 05:15:47.646987,BGT,412,4,1.75,0.0,0.16,SHIPPED,59,false,CASH
1413,2018-12-12 10:02:47.646987,QWE,177,1,11.5,0.0,0.65,SHIPPED,57,false,CASH
1414,2018-12-12 11:34:47.646987,DAS,182,3,28.99,0.0,0.76,SHIPPED,50,false,CREDIT
1415,2018-12-12 14:48:47.646987,BGT,158,7,28.99,0.0,0.03,SHIPPED,47,false,CASH
1416,2018-12-12 21:02:47.646987,QWE,177,6,99.99,0.0,-0.07,PROCESSING,35,false,CASH
1417,2018-12-12 21:07:47.646987,DAS,177,2,4.99,0.0,0.68,SHIPPED,52,false,CASH
1418,2018-12-12 23:03:47.646987,QRT,191,1,11.5,0.0,0.13,SHIPPED,58,false,CASH
1419,2018-12-13 00:08:47.646987,BGT,163,1,28.99,0.0,-0.08,SHIPPED,51,false,CASH
1420,2018-12-13 02:57:47.646987,DAS,191,7,4.99,0.0,0.18,SHIPPED,44,false,CASH
1421,2018-12-13 09:22:47.646987,BGT,182,5,1.75,0.0,0.68,SHIPPED,40,false,CASH
1422,2018-12-13 11:45:47.646987,BGT,412,5,1.75,0.0,0.14,SHIPPED,39,false,CASH
1423,2018-12-13 19:02:47.646987,PXC,182,7,4.99,0.0,0.66,SHIPPED,57,false,CASH
1424,2018-12-13 22:19:47.646987,LAM,191,2,99.99,0.0,0.58,SHIPPED,57,false,CASH
1425,2018-12-14 02:12:47.646987,PXC,177,7,4.99,0.0,0.31,SHIPPED,45,false,CASH
1426,2018-12-14 05:07:47.646987,DAS,158,4,4.99,0.0,0.49,SHIPPED,40,false,CASH
1427,2018-12-14 09:12:47.646987,LAM,158,7,4.99,0.0,0.57,SHIPPED,51,false,CASH
1428,2018-12-14 15:29:47.646987,PXC,177,6,1.75,0.0,0.53,SHIPPED,51,false,CASH
1429,2018-12-14 18:46:47.646987,PXC,177,1,99.99,0.0,0.05,SHIPPED,46,false,CASH
1430,2018-12-15 02:00:47.646987,DAS,158,6,42.42,0.0,0.05,SHIPPED,49,false,CASH
1431,2018-12-15 03:36:47.646987,PXC,158,5,28.99,0.0,0.44,SHIPPED,50,false,CASH
1432,2018-12-15 08:28:47.646987,QRT,163,5,4.99,0.0,0.28,SHIPPED,41,false,CASH
1433,2018-12-15 13:07:47.646987,BGT,163,5,99.99,0.0,0.5,SHIPPED,45,false,INVOICE
1434,2018-12-15 19:28:47.646987,BGT,163,5,8.49,0.2,0.26,SHIPPED,40,false,CASH
1435,2018-12-15 22:22:47.646987,LAM,163,1,4.99,0.0,0.31,SHIPPED,50,false,CASH
1436,2018-12-16 02:03:47.646987,PXC,163,5,28.99,0.0,0.82,SHIPPED,51,false,CASH
1437,2018-12-16 02:27:47.646987,BGT,191,3,11.5,0.0,0.49,SHIPPED,46,false,CASH
1438,2018-12-16 06:25:47.646987,BGT,163,6,11.5,0.0,0.39,SHIPPED,48,false,CASH
1439,2018-12-16 09:15:47.646987,HRE,182,5,4.99,0.0,0.17,SHIPPED,43,false,CASH
1440,2018-12-16 15:05:47.646987,QRT,182,1,42.42,0.0,-0.09,SHIPPED,53,false,CASH
1441,2018-12-16 16:20:47.646987,PXC,177,2,4.99,0.0,0.36,SHIPPED,63,false,CASH
1442,2018-12-16 20:11:47.646987,BGT,177,3,8.49,0.0,0.16,SHIPPED,49,false,CASH
1443,2018-12-17 00:58:47.646987,PXC,177,5,1.75,0.0,0.06,SHIPPED,41,false,CASH
1444,2018-12-17 01:28:47.646987,DAS,177,3,42.42,0.0,0.37,SHIPPED,40,false,CASH
1445,2018-12-17 03:34:47.646987,PXC,158,6,11.5,0.0,0.62,SHIPPED,44,false,CASH
1446,2018-12-17 09:30:47.646987,DAS,177,5,4.99,0.0,0.59,SHIPPED,37,false,CASH
1447,2018-12-17 10:17:47.646987,QRT,177,6,11.5,0.0,0.06,SHIPPED,57,false,CASH
1448,2018-12-17 16:04:47.646987,BGT,412,2,11.5,0.1,0.32,SHIPPED,64,false,CASH
1449,2018-12-17 20:13:47.646987,PXC,158,2,28.99,0.0,0.16,SHIPPED,52,false,INVOICE
1450,2018-12-17 23:18:47.646987,QWE,182,3,8.49,0.0,0.25,SHIPPED,43,false,INVOICE
1451,2018-12-18 05:45:47.646987,QWE,191,7,1.75,0.0,0.55,SHIPPED,45,false,CASH
1452,2018-12-18 06:41:47.646987,DAS,177,6,99.99,0.2,0.3,SHIPPED,54,false,CASH
1453,2018-12-18 09:42:47.646987,QWE,182,1,4.99,0.15,0.21,SHIPPED,54,false,CASH
1454,2018-12-18 13:02:47.646987,BGT,191,3,99.99,0.0,0.62,SHIPPED,43,false,CASH
1455,2018-12-18 18:25:47.646987,QRT,158,2,11.5,0.15,-0.06,SHIPPED,61,false,CASH
1456,2018-12-19 00:15:47.646987,BGT,412,1,42.42,0.0,0.79,SHIPPED,46,false,CASH
1457,2018-12-19 00:59:47.646987,LAM,412,3,28.99,0.0,0.37,SHIPPED,45,false,CASH
1458,2018-12-19 07:28:47.646987,DAS,191,5,28.99,0.0,-0.07,SHIPPED,33,false,CASH
1459,2018-12-19 13:10:47.646987,PXC,158,2,28.99,0.0,0.79,SHIPPED,50,false,CASH
1460,2018-12-19 14:56:47.646987,QWE,412,5,8.49,0.0,0.73,SHIPPED,35,false,CASH
1461,2018-12-19 15:25:47.646987,QWE,412,3,42.42,0.0,-0.07,SHIPPED,63,false,CASH
1462,2018-12-19 18:26:47.646987,PXC,158,7,4.99,0.0,0.12,SHIPPED,53,false,CASH
1463,2018-12-19 21:16:47.646987,QWE,177,5,4.99,0.0,0.74,SHIPPED,55,false,CASH
1464,2018-12-20 03:45:47.646987,DAS,177,1,8.49,0.0,0.4,SHIPPED,39,false,CASH
1465,2018-12-20 11:29:47.646987,QRT,158,7,42.42,0.0,0.5,SHIPPED,57,false,CASH
1466,2018-12-20 16:26:47.646987,DAS,182,6,1.75,0.0,0.73,SHIPPED,45,false,CASH
1467,2018-12-20 22:49:47.646987,QWE,191,6,99.99,0.0,0.04,SHIPPED,57,false,CASH
1468,2018-12-21 06:37:47.646987,HRE,163,7,1.75,0.0,0.1,SHIPPED,58,false,CASH
1469,2018-12-21 12:34:47.646987,QRT,412,1,4.99,0.0,0.1,SHIPPED,42,false,CASH
1470,2018-12-21 15:26:47.646987,DAS,158,1,8.49,0.0,-0.01,SHIPPED,49,false,CASH
1471,2018-12-21 21:52:47.646987,HRE,182,3,4.99,0.0,0.13,SHIPPED,40,false,CREDIT
1472,2018-12-21 23:43:47.646987,PXC,158,4,28.99,0.0,0.33,SHIPPED,55,false,CASH
1473,2018-12-22 00:29:47.646987,BGT,158,7,28.99,0.1,0.76,SHIPPED,44,false,CASH
1474,2018-12-22 05:48:47.646987,DAS,412,6,99.99,0.1,0.07,SHIPPED,40,false,CASH
1475,2018-12-22 08:19:47.646987,BGT,177,6,99.99,0.0,0.3,SHIPPED,46,false,CASH
1476,2018-12-22 11:38:47.646987,QRT,177,4,42.42,0.0,0.5,SHIPPED,54,false,CASH
1477,2018-12-22 12:17:47.646987,PXC,191,2,8.49,0.0,0.76,SHIPPED,43,false,CASH
1478,2018-12-22 15:53:47.646987,QRT,412,3,4.99,0.2,0.18,SHIPPED,40,false,CASH
1479,2018-12-22 16:03:47.646987,DAS,163,7,28.99,0.0,0.74,SHIPPED,48,false,CASH
1480,2018-12-22 18:24:47.646987,BGT,158,2,1.75,0.0,-0.07,SHIPPED,36,false,CASH
1481,2018-12-22 20:09:47.646987,LAM,163,1,4.99,0.0,0.27,SHIPPED,54,false,CASH
1482,2018-12-23 01:46:47.646987,QRT,182,3,42.42,0.0,0.64,SHIPPED,52,false,CREDIT
1483,2018-12-23 09:38:47.646987,DAS,412,5,8.49,0.0,0.23,SHIPPED,50,true,CASH
1484,2018-12-23 11:40:47.646987,QWE,158,4,4.99,0.0,0.69,SHIPPED,54,false,CASH
1485,2018-12-23 12:30:47.646987,PXC,182,1,28.99,0.0,0.64,SHIPPED,54,false,CASH
1486,2018-12-23 16:50:47.646987,QWE,158,1,42.42,0.0,0.15,SHIPPED,55,false,CASH
1487,2018-12-23 23:43:47.646987,LAM,158,5,28.99,0.0,0.62,SHIPPED,45,false,CASH
1488,2018-12-24 04:35:47.646987,HRE,412,5,99.99,0.0,0.37,CANCELED,42,false,INVOICE
1489,2018-12-24 05:20:47.646987,BGT,182,3,11.5,0.0,0.63,SHIPPED,41,false,CASH
1490,2018-12-24 10:08:47.646987,QRT,163,5,1.75,0.0,0.67,SHIPPED,37,false,CASH
1491,2018-12-24 17:24:47.646987,LAM,191,3,1.75,0.0,0.37,SHIPPED,53,false,CASH
1492,2018-12-24 23:08:47.646987,HRE,177,6,42.42,0.0,-0.0,SHIPPED,51,false,CASH
1493,2018-12-24 23:26:47.646987,BGT,163,7,4.99,0.0,0.63,SHIPPED,45,false,CASH
1494,2018-12-25 01:51:47.646987,BGT,177,5,1.75,0.0,0.68,SHIPPED,49,false,CASH
1495,2018-12-25 08:22:47.646987,DAS,177,1,42.42,0.0,0.79,SHIPPED,43,false,CREDIT
1496,2018-12-25 12:12:47.646987,HRE,191,5,28.99,0.0,-0.01,SHIPPED,58,false,CASH
1497,2018-12-25 17:02:47.646987,QWE,163,7,28.99,0.0,0.09,SHIPPED,38,false,CASH
1498,2018-12-25 23:27:47.646987,LAM,182,5,4.99,0.0,-0.03,SHIPPED,52,false,CASH
1499,2018-12-26 07:20:47.646987,BGT,158,1,28.99,0.0,0.18,SHIPPED,43,false,CASH
1500,2018-12-26 11:56:47.646987,LAM,182,6,4.99,0.0,0.12,SHIPPED,49,false,CASH
1501,2018-12-26 19:49:47.646987,QWE,158,6,1.75,0.0,0.72,SHIPPED,44,false,CASH
1502,2018-12-26 23:19:47.646987,LAM,163,5,28.99,0.0,0.21,SHIPPED,52,false,CASH
1503,2018-12-27 01:48:47.646987,QRT,158,3,11.5,0.0,0.23,SHIPPED,47,false,CASH
1504,2018-12-27 02:08:47.646987,HRE,158,3,1.75,0.0,0.8,SHIPPED,59,false,CASH
1505,2018-12-27 05:40:47.646987,QWE,412,4,28.99,0.0,0.67,SHIPPED,42,false,CASH
1506,2018-12-27 10:15:47.646987,DAS,158,4,4.99,0.0,0.26,SHIPPED,55,false,CASH
1507,2018-12-27 11:48:47.646987,PXC,412,6,28.99,0.0,0.21,SHIPPED,40,false,CASH
1508,2018-12-27 12:34:47.646987,BGT,177,6,99.99,0.0,0.01,SHIPPED,36,false,CREDIT
1509,2018-12-27 12:40:47.646987,BGT,158,4,42.42,0.0,0.75,SHIPPED,40,false,CASH
1510,2018-12-27 19:18:47.646987,DAS,158,3,1.75,0.0,0.18,SHIPPED,55,false,CASH
1511,2018-12-27 22:16:47.646987,LAM,182,7,99.99,0.0,-0.0,SHIPPED,40,false,CASH
1512,2018-12-28 05:14:47.646987,DAS,158,5,1.75,0.0,-0.06,SHIPPED,47,false,CASH
1513,2018-12-28 08:10:47.646987,PXC,412,6,42.42,0.0,0.45,PROCESSING,32,false,CASH
1514,2018-12-28 15:59:47.646987,QRT,163,2,42.42,0.0,0.48,SHIPPED,46,false,INVOICE
1515,2018-12-28 23:47:47.646987,QWE,182,3,28.99,0.0,0.11,SHIPPED,56,false,CASH
1516,2018-12-29 02:04:47.646987,PXC,163,6,42.42,0.0,0.82,SHIPPED,54,false,CASH
1517,2018-12-29 08:54:47.646987,LAM,191,3,11.5,0.0,0.28,SHIPPED,38,false,CASH
1518,2018-12-29 12:29:47.646987,PXC,191,5,4.99,0.0,0.49,SHIPPED,43,false,INVOICE
1519,2018-12-29 13:45:47.646987,LAM,163,3,4.99,0.0,-0.07,SHIPPED,42,false,CASH
1520,2018-12-29 17:35:47.646987,QRT,177,1,11.5,0.0,0.68,SHIPPED,46,false,CASH
1521,2018-12-29 21:38:47.646987,QWE,412,5,1.75,0.0,0.33,SHIPPED,57,false,CASH
1522,2018-12-30 01:56:47.646987,BGT,182,5,99.99,0.0,0.01,SHIPPED,58,false,CASH
1523,2018-12-30 05:37:47.646987,HRE,177,2,8.49,0.0,-0.02,SHIPPED,35,false,CASH
1524,2018-12-30 05:48:47.646987,DAS,158,2,8.49,0.0,-0.04,SHIPPED,54,false,CASH
1525,2018-12-30 06:55:47.646987,LAM,191,6,11.5,0.0,-0.04,SHIPPED,45,false,CASH
1526,2018-12-30 07:10:47.646987,LAM,412,3,4.99,0.0,-0.02,SHIPPED,56,false,CASH
1527,2018-12-30 07:13:47.646987,QRT,412,7,42.42,0.0,0.09,SHIPPED,65,false,CASH
1528,2018-12-30 08:26:47.646987,QWE,191,4,1.75,0.0,0.29,SHIPPED,54,false,CASH
1529,2018-12-30 11:24:47.646987,DAS,158,2,42.42,0.0,0.28,SHIPPED,56,false,CASH
1530,2018-12-30 18:12:47.646987,HRE,182,4,42.42,0.0,0.27,SHIPPED,53,false,CASH
1531,2018-12-30 22:45:47.646987,DAS,163,4,11.5,0.2,0.31,SHIPPED,38,false,CASH
1532,2018-12-30 23:32:47.646987,HRE,412,6,8.49,0.0,-0.06,SHIPPED,44,false,CASH
1533,2018-12-31 04:09:47.646987,HRE,191,3,42.42,0.0,0.44,SHIPPED,44,false,CASH
1534,2018-12-31 11:16:47.646987,QWE,412,5,99.99,0.1,0.82,SHIPPED,55,false,CASH
1535,2018-12-31 12:26:47.646987,QRT,182,3,28.99,0.0,0.78,SHIPPED,51,false,CASH
1536,2018-12-31 19:52:47.646987,HRE,177,6,11.5,0.0,0.66,SHIPPED,42,false,CASH
1537,2019-01-01 01:47:47.646987,QRT,177,4,28.99,0.0,0.3,SHIPPED,49,false,CASH
1538,2019-01-01 02:36:47.646987,QWE,158,5,42.42,0.0,0.34,SHIPPED,55,false,CASH
1539,2019-01-01 10:29:47.646987,HRE,191,5,11.5,0.0,0.65,SHIPPED,68,false,CASH
1540,2019-01-01 10:36:47.646987,BGT,182,7,28.99,0.0,0.34,SHIPPED,45,false,CASH
1541,2019-01-01 11:08:47.646987,QRT,412,6,4.99,0.0,0.6,SHIPPED,57,false,CASH
1542,2019-01-01 18:53:47.646987,BGT,191,4,42.42,0.0,-0.09,SHIPPED,57,false,CASH
1543,2019-01-01 20:17:47.646987,DAS,191,1,99.99,0.0,0.39,SHIPPED,35,false,CASH
1544,2019-01-01 23:52:47.646987,BGT,412,4,1.75,0.0,-0.08,SHIPPED,43,false,INVOICE
1545,2019-01-02 05:57:47.646987,BGT,177,4,42.42,0.0,0.15,SHIPPED,25,false,CASH
1546,2019-01-02 08:52:47.646987,BGT,158,7,11.5,0.0,0.11,SHIPPED,48,false,CASH
1547,2019-01-02 08:59:47.646987,HRE,191,1,99.99,0.0,-0.1,SHIPPED,52,false,CASH
1548,2019-01-02 14:07:47.646987,HRE,177,4,42.42,0.0,-0.08,SHIPPED,48,false,CASH
1549,2019-01-02 17:36:47.646987,HRE,182,6,1.75,0.2,0.14,SHIPPED,47,false,CASH
1550,2019-01-02 23:32:47.646987,QRT,191,3,1.75,0.0,0.49,SHIPPED,47,false,CREDIT
1551,2019-01-03 05:08:47.646987,HRE,191,6,99.99,0.0,0.22,SHIPPED,53,false,CASH
1552,2019-01-03 05:24:47.646987,QRT,158,3,4.99,0.0,0.72,SHIPPED,49,false,CASH
